No.	T	dL
20728	212.769577	2.54570198
20729	212.7138519	2.56230354
20730	212.7878571	2.56783867
20731	212.625	2.56783867
20732	212.4883575	2.59550858
20733	212.4865875	2.57890701
20734	212.3846588	2.61211205
20735	212.4682922	2.60934448
20736	212.3567963	2.6508503
20737	212.3236694	2.64531708
20738	212.2496185	2.66191864
20739	212.1189423	2.68405533
20740	211.9115753	2.66745377
20741	211.7895203	2.69512367
20742	211.7842712	2.7283287
20743	211.6552887	2.72279358
20744	211.6360931	2.75323105
20745	211.6831818	2.75046539
20746	211.6509705	2.75876617
20747	211.4600067	2.76153374
20748	211.3065338	2.7781353
20749	211.0457306	2.75046539
20750	210.8825989	2.78367043
20751	210.8459473	2.80303955
20752	210.9706726	2.84454536
20753	210.8816528	2.84731293
20754	210.9095764	2.8417778
20755	210.7988129	2.87498283
20756	210.7237396	2.89711952
20757	210.5343933	2.89988708
20758	210.5850067	2.90818787
20759	210.5291443	2.9054203
20760	210.5247803	2.93309212
20761	210.5440064	2.91648865
20762	210.4130554	2.9413929
20763	210.3894806	2.91925621
20764	210.2593994	2.96352959
20765	210.1318817	2.9413929
20766	210.0908508	2.95799446
20767	210.0401917	2.96629524
20768	209.9318695	2.97459793
20769	209.7144165	2.97736359
20770	209.5780945	2.99119949
20771	209.4103241	2.98013115
20772	209.3639832	3.0050354
20773	209.3552704	2.99950027
20774	209.1516724	3.02993965
20775	209.139328	3.02717209
20776	208.90242	3.03824043
20777	208.8035584	3.06591034
20778	208.6418152	3.05760956
20779	208.7842865	3.0686779
20780	208.7537689	3.12125206
20781	208.7738953	3.09081459
20782	208.6461639	3.10188293
20783	208.5892792	3.11295128
20784	208.5009308	3.12955284
20785	208.3574829	3.14892197
20786	208.3023987	3.12955284
20787	208.1623993	3.16552544
20788	208.0205536	3.182127
20789	207.954895	3.19596291
20790	207.95578	3.18489456
20791	207.9032288	3.18766212
20792	207.8471985	3.20703125
20793	207.6634369	3.2319355
20794	207.4716187	3.20703125
20795	207.3131104	3.22916794
20796	207.3174744	3.21533203
20797	207.2789154	3.25960541
20798	207.296402	3.25130463
20799	207.2430267	3.22086716
20800	207.3778992	3.26237297
20801	207.2788849	3.26790619
20802	207.101944	3.30111122
20803	207.0826416	3.27620697
20804	206.9502869	3.28727531
20805	206.7925415	3.29281044
20806	206.601471	3.29004288
20807	206.4998169	3.29834366
20808	206.348053	3.32048035
20809	206.2875366	3.35645294
20810	206.1911316	3.33984947
20811	206.2226563	3.35645294
20812	206.0867004	3.36475372
20813	205.9226227	3.34815216
20814	205.7962952	3.36475372
20815	205.6524048	3.37028885
20816	205.6321716	3.36198616
20817	205.5435333	3.39242554
20818	205.4461212	3.38689041
20819	205.3952179	3.40072632
20820	205.3696899	3.39519119
20821	205.2582245	3.43393135
20822	205.1326752	3.42286301
20823	204.9781036	3.44499969
20824	205.0193634	3.41732788
20825	204.9332428	3.44776535
20826	204.7523346	3.44499969
20827	204.6846161	3.45330048
20828	204.4957886	3.4726696
20829	204.4895783	3.47543716
20830	204.3358307	3.50310707
20831	204.3911591	3.50033951
20832	204.3445892	3.49757385
20833	204.2971039	3.49480629
20834	204.2952728	3.49757385
20835	204.2461395	3.54184723
20836	204.1898956	3.5086422
20837	204.1107636	3.53907967
20838	203.867218	3.54184723
20839	203.7871704	3.54184723
20840	203.669281	3.56398201
20841	203.5056763	3.57781792
20842	203.4387665	3.56398201
20843	203.3155518	3.58058548
20844	203.2979736	3.57505035
20845	203.2926788	3.60825539
20846	203.1430969	3.61932373
20847	203.1985016	3.6359272
20848	203.0876617	3.60548973
20849	203.0303955	3.60548973
20850	202.866684	3.60272217
20851	202.716095	3.61655807
20852	202.6720123	3.64146042
20853	202.6509552	3.64146042
20854	202.4959412	3.65806389
20855	202.4492645	3.66359711
20856	202.3813629	3.6497612
20857	202.3029938	3.66082954
20858	202.1470184	3.69680214
20859	202.1012268	3.68020058
20860	201.9805298	3.6995697
20861	202.0244904	3.69403458
20862	201.8367767	3.71617126
20863	201.7856598	3.72723961
20864	201.7944794	3.72170639
20865	201.5696564	3.72170639
20866	201.466507	3.74107552
20867	201.4241638	3.73000717
20868	201.3721466	3.75491142
20869	201.1409912	3.74660873
20870	201.0528107	3.7493763
20871	200.9195252	3.75767708
20872	200.8498077	3.7493763
20873	200.8366089	3.78811455
20874	200.750061	3.7632122
20875	200.7588654	3.80195045
20876	200.6247711	3.79641724
20877	200.5285034	3.80195045
20878	200.3554535	3.82131958
20879	200.1585388	3.8130188
20880	200.1161499	3.82685471
20881	200.0533905	3.78534889
20882	199.9465485	3.82962227
20883	199.8863525	3.81855392
20884	199.7370453	3.83515549
20885	199.7662506	3.85452461
20886	199.7185211	3.87389374
20887	199.584259	3.86559296
20888	199.5355835	3.86836052
20889	199.3844299	3.89326477
20890	199.2571106	3.90156555
20891	199.152771	3.89326477
20892	199.0555267	3.90433311
20893	199.0404816	3.87942886
20894	199.015686	3.9126339
20895	198.9414063	3.89879799
20896	199.0537262	3.92370224
20897	199.0165863	3.92923546
20898	198.8643951	3.94583893
20899	198.7485809	3.95413971
20900	198.5671234	3.93753624
20901	198.4698334	3.94583893
20902	198.2901459	3.96244049
20903	198.3131409	3.9901123
20904	198.1289978	3.97904396
20905	197.9980164	3.97074127
20906	197.9394836	3.99841309
20907	197.8430481	3.97350883
20908	197.8235474	4.03161812
20909	197.8642426	3.99841309
20910	197.5905151	4.01778221
20911	197.5391541	4.01224709
20912	197.5630951	4.02608299
20913	197.4815369	4.04268646
20914	197.3123016	4.03161812
20915	197.2644348	4.03715134
20916	197.1633606	4.04545212
20917	197.1270294	4.03161812
20918	196.9914551	4.06205559
20919	196.9391327	4.0399189
20920	196.861969	4.06205559
20921	196.7635346	4.05098724
20922	196.5604401	4.07865715
20923	196.6074371	4.07312393
20924	196.5187683	4.1035614
20925	196.6260376	4.09526062
20926	196.5169373	4.11186218
20927	196.4380341	4.12016296
20928	196.3582001	4.09249306
20929	196.393631	4.10909462
20930	196.1310272	4.1035614
20931	195.9028778	4.10632896
20932	195.9019623	4.12293053
20933	195.743103	4.1035614
20934	195.590332	4.14229965
20935	195.4438019	4.13123131
20936	195.3727417	4.14506721
20937	195.3913727	4.16443634
20938	195.338974	4.15060043
20939	195.2634583	4.17273712
20940	195.2597809	4.14506721
20941	195.0928497	4.17827225
20942	194.8839874	4.1672039
20943	194.8875122	4.16997147
20944	194.8457642	4.18380547
20945	194.7790833	4.18380547
20946	194.7781525	4.18380547
20947	194.6039276	4.19210815
20948	194.5150604	4.22254562
20949	194.4376526	4.2170105
20950	194.3336182	4.2031765
20951	194.3674164	4.2031765
20952	194.3674164	4.21424484
20953	194.2953491	4.25575066
20954	194.1005096	4.25021553
20955	193.9217224	4.27788734
20956	193.7606354	4.24468231
20957	193.7116394	4.27235222
20958	193.7730408	4.25575066
20959	193.6502228	4.26405144
20960	193.4276733	4.25851631
20961	193.3270111	4.25575066
20962	193.1934204	4.27235222
20963	193.1087952	4.29448891
20964	193.009964	4.28342056
20965	193.0179291	4.29725647
20966	192.9760895	4.27788734
20967	192.9564514	4.3166256
20968	192.8316956	4.28342056
20969	192.7666779	4.31109047
20970	192.6811371	4.29725647
20971	192.4796295	4.30832481
20972	192.4859314	4.31109047
20973	192.3219299	4.30278969
20974	192.3388062	4.32769394
20975	192.4003296	4.33599472
20976	192.2915802	4.32492638
20977	192.1774292	4.32492638
20978	191.9402008	4.3166256
20979	191.8964539	4.34706306
20980	191.773346	4.34983063
20981	191.7403412	4.36919975
20982	191.6261292	4.35259819
20983	191.53508	4.39133644
20984	191.4119263	4.37196732
20985	191.3083801	4.3802681
20986	191.2342224	4.37196732
20987	191.173523	4.36919975
20988	190.9664307	4.394104
20989	191.0217438	4.38580132
20990	190.8931274	4.39686966
20991	191.0207977	4.37750053
20992	190.8001556	4.41070557
20993	190.701004	4.41900635
20994	190.5446777	4.41900635
20995	190.4937897	4.45221138
20996	190.439209	4.42454147
20997	190.378479	4.44944382
20998	190.1728516	4.44944382
20999	190.0020905	4.43007469
21000	189.9054565	4.44114304
21001	189.8106995	4.43007469
21002	189.6755829	4.45774651
21003	189.7149658	4.44667816
21004	189.5852203	4.47158051
21005	189.5110474	4.47711563
21006	189.5432282	4.48541641
21007	189.5253601	4.47158051
21008	189.4680786	4.46051216
21009	189.3570709	4.46881485
21010	189.2756043	4.46881485
21011	189.1244049	4.45497894
21012	189.1234741	4.48541641
21013	188.9990387	4.49095154
21014	188.8548279	4.52415466
21015	188.732193	4.50478554
21016	188.6936646	4.53522301
21017	188.5843964	4.53522301
21018	188.5162964	4.52415466
21019	188.6175385	4.51585388
21020	188.4015961	4.52138901
21021	188.2205811	4.5075531
21022	188.1928406	4.53522301
21023	188.2636261	4.54075813
21024	188.1632385	4.55182648
21025	188.0287628	4.55182648
21026	187.9516449	4.54075813
21027	187.8010864	4.53245735
21028	187.7517242	4.5711956
21029	187.6781311	4.53522301
21030	187.5400238	4.57396317
21031	187.6018982	4.57396317
21032	187.5167236	4.57949638
21033	187.4261322	4.58503151
21034	187.228714	4.57396317
21035	187.1291046	4.57673073
21036	187.0869751	4.59609985
21037	187.0151672	4.58226395
21038	186.9181671	4.6210022
21039	186.7233887	4.59886551
21040	186.608429	4.60163307
21041	186.5688934	4.59609985
21042	186.3938141	4.62376976
21043	186.2913361	4.59886551
21044	186.2536316	4.61546898
21045	186.1574707	4.60440063
21046	186.123291	4.60993385
21047	186.0667267	4.63760567
21048	185.9759369	4.62653732
21049	185.9372711	4.64867401
21050	185.8123322	4.62653732
21051	185.6118622	4.62653732
21052	185.5857239	4.64037323
21053	185.3240509	4.61546898
21054	185.4094849	4.65144157
21055	185.3375397	4.62653732
21056	185.1791992	4.65697479
21057	185.0559845	4.64037323
21058	185.0172882	4.6708107
21059	185.0406647	4.67357635
21060	184.9120026	4.65144157
21061	184.9389496	4.65420723
21062	184.9155579	4.62653732
21063	184.8426209	4.67634392
21064	184.810257	4.66804314
21065	184.7472534	4.67634392
21066	184.6463928	4.68741226
21067	184.6041412	4.67911148
21068	184.4780121	4.6846447
21069	184.2771912	4.66527557
21070	184.1772461	4.68187904
21071	184.0267181	4.69017982
21072	183.9392853	4.66804314
21073	183.93573	4.69848061
21074	183.8969574	4.69571304
21075	183.9555512	4.70678139
21076	183.7149353	4.69017982
21077	183.704071	4.70124817
21078	183.6454773	4.72338486
21079	183.4976196	4.70678139
21080	183.2947083	4.69848061
21081	183.1125183	4.70678139
21082	183.0557098	4.69848061
21083	182.9726563	4.70401573
21084	182.9203339	4.72338486
21085	182.8292084	4.70954895
21086	182.79039	4.71784973
21087	182.7525177	4.75382233
21088	182.5692596	4.73998642
21089	182.5015564	4.76489067
21090	182.4248047	4.7344532
21091	182.1268005	4.75935555
21092	182.0905914	4.73721886
21093	181.9958038	4.74552155
21094	182.1502686	4.76212311
21095	182.0969696	4.76212311
21096	182.0282593	4.75105476
21097	182.0410309	4.76489067
21098	181.9524231	4.76212311
21099	181.8431549	4.78979492
21100	181.7843781	4.75658989
21101	181.7789459	4.76212311
21102	181.5051117	4.75658989
21103	181.3080292	4.7842598
21104	181.2067566	4.77872658
21105	181.0710449	4.7980957
21106	181.1054535	4.77042389
21107	180.9706879	4.77042389
21108	180.8864594	4.75382233
21109	180.7860718	4.77042389
21110	180.7516632	4.77595901
21111	180.6358185	4.79256058
21112	180.5852051	4.77319145
21113	180.5544128	4.82023239
21114	180.5888214	4.79256058
21115	180.4095612	4.83683395
21116	180.1832123	4.80362892
21117	179.9993439	4.78979492
21118	179.9558716	4.7842598
21119	179.8924255	4.78979492
21120	179.8579865	4.77595901
21121	179.8344574	4.79256058
21122	179.5734558	4.80916405
21123	179.3958588	4.83683395
21124	179.3694763	4.82299805
21125	179.3078919	4.82023239
21126	179.345932	4.78149223
21127	179.30336	4.83406639
21128	179.1473541	4.8119297
21129	179.0531158	4.84236908
21130	178.7574005	4.82023239
21131	178.776413	4.80916405
21132	178.8371582	4.82853317
21133	178.688385	4.82299805
21134	178.5913086	4.83406639
21135	178.5286713	4.82299805
21136	178.3117676	4.8479023
21137	178.2772369	4.83406639
21138	178.2046051	4.87557411
21139	178.2227173	4.85620308
21140	178.1846008	4.81746483
21141	178.0829315	4.85897064
21142	178.0447846	4.85897064
21143	177.9666443	4.86727142
21144	177.9230804	4.86450577
21145	177.7832031	4.8617382
21146	177.7731934	4.87833977
21147	177.7140961	4.8617382
21148	177.6459503	4.88940811
21149	177.4833527	4.87557411
21150	177.3670044	4.87003899
21151	177.4061127	4.87280655
21152	177.4251709	4.89217567
21153	177.3088532	4.88664055
21154	177.1287842	4.89770889
21155	176.9260407	4.90877724
21156	176.9859467	4.90047646
21157	176.8623505	4.90601158
21158	176.7614136	4.91431236
21159	176.685791	4.90324402
21160	176.5948486	4.90324402
21161	176.4611359	4.89217567
21162	176.4346771	4.90601158
21163	176.2207794	4.88110733
21164	176.0869904	4.89217567
21165	176.0268402	4.89770889
21166	175.8966217	4.89770889
21167	175.8182831	4.89770889
21168	175.8091736	4.91431236
21169	175.6242371	4.86727142
21170	175.5895996	4.90324402
21171	175.5267487	4.86450577
21172	175.3672943	4.89217567
21173	175.3663178	4.88664055
21174	175.1028748	4.92814827
21175	175.119339	4.88387489
21176	174.9815826	4.90601158
21177	174.8493347	4.89494324
21178	174.7006836	4.90877724
21179	174.6916046	4.91984558
21180	174.6578369	4.91707993
21181	174.777298	4.91431236
21182	174.6925507	4.91431236
21183	174.7298889	4.9115448
21184	174.5118561	4.92814827
21185	174.482666	4.92261314
21186	174.4853363	4.9475174
21187	174.332077	4.93368149
21188	174.3503113	4.95581818
21189	174.2207336	4.93644905
21190	174.1202393	4.93644905
21191	173.9322052	4.93644905
21192	173.8399506	4.9475174
21193	173.5996704	4.93368149
21194	173.2981415	4.93091393
21195	173.1482697	4.93091393
21196	173.2734375	4.93921661
21197	173.2048798	4.93921661
21198	173.1281128	4.95858574
21199	173.118042	4.94474983
21200	173.0338898	4.93091393
21201	173.0338898	4.92261314
21202	172.9516144	4.94198227
21203	172.9123077	4.91984558
21204	172.8108063	4.95028496
21205	172.7174835	4.95305061
21206	172.6094971	4.93921661
21207	172.4731903	4.95028496
21208	172.3670654	4.94474983
21209	172.2691345	4.96688652
21210	172.1638031	4.95028496
21211	171.9963226	4.96411896
21212	172.0777893	4.96135139
21213	171.9560089	4.95858574
21214	171.907486	4.96411896
21215	171.8442993	4.93921661
21216	171.7563934	4.93921661
21217	171.7645569	4.97241974
21218	171.7196503	4.95305061
21219	171.6775665	4.98625565
21220	171.6235199	4.96411896
21221	171.2863159	4.98902321
21222	171.2624817	4.9751873
21223	171.1020966	4.96411896
21224	171.0571442	4.97795486
21225	171.1011353	4.97241974
21226	171.0717926	4.98625565
21227	170.9352112	4.96688652
21228	170.8462219	4.95581818
21229	170.6664887	4.95305061
21230	170.6260834	4.93368149
21231	170.5288391	4.94474983
21232	170.6508637	4.9475174
21233	170.5774689	4.96135139
21234	170.3591309	4.94474983
21235	170.2002869	4.9751873
21236	170.0882874	4.96411896
21237	170.0230713	4.97795486
21238	169.8679199	4.95305061
21239	169.8431397	4.96135139
21240	169.7889404	4.95305061
21241	169.554718	4.94474983
21242	169.5455322	4.9475174
21243	169.5354309	4.92261314
21244	169.5289459	4.95858574
21245	169.3773346	4.95028496
21246	169.1916962	4.96135139
21247	169.1861572	4.98348808
21248	169.023407	4.96965408
21249	169.0096436	4.96965408
21250	168.7346497	4.94198227
21251	168.5488434	4.97241974
21252	168.3777161	4.98072243
21253	168.4503937	4.96411896
21254	168.2847595	4.94474983
21255	168.2111359	4.9475174
21256	168.0674591	4.9475174
21257	168.1558685	4.95581818
21258	168.1650391	4.95858574
21259	168.0877533	4.95858574
21260	168.0399017	4.97241974
21261	168.1568298	4.97241974
21262	167.9800415	4.93644905
21263	167.8032227	4.95581818
21264	167.6752014	4.92814827
21265	167.4936981	4.95028496
21266	167.4770508	4.9475174
21267	167.296463	4.97241974
21268	167.2273102	4.95858574
21269	167.296463	4.93368149
21270	167.101059	4.96411896
21271	167.020813	4.96688652
21272	166.9378204	4.96965408
21273	166.9368744	4.96688652
21274	166.7902679	4.95305061
21275	166.6361694	4.95858574
21276	166.5984192	4.96965408
21277	166.6528473	4.98072243
21278	166.6020355	4.95028496
21279	166.5495148	4.95581818
21280	166.4747315	4.98348808
21281	166.3621826	4.95581818
21282	166.2975464	4.96965408
21283	166.1794128	4.93644905
21284	166.0963287	4.95028496
21285	166.0686951	4.94198227
21286	165.973526	4.92814827
21287	165.8405457	4.94198227
21288	165.7029266	4.94474983
21289	165.5892944	4.96135139
21290	165.4303131	4.95305061
21291	165.3582764	4.94474983
21292	165.2353516	4.95581818
21293	165.1410523	4.94474983
21294	164.9783173	4.96135139
21295	164.8987579	4.92814827
21296	164.8691559	4.95581818
21297	164.9237366	4.94474983
21298	164.7211609	4.95305061
21299	164.5666199	4.91707993
21300	164.5231781	4.95028496
21301	164.3908386	4.95581818
21302	164.3362274	4.92814827
21303	164.1807861	4.92538071
21304	164.1927338	4.93368149
21305	163.9797669	4.93644905
21306	164.0455475	4.95305061
21307	163.8714142	4.94198227
21308	163.8760223	4.9475174
21309	163.9158478	4.92814827
21310	163.7880707	4.96411896
21311	163.6797028	4.93644905
21312	163.5351105	4.95858574
21313	163.3683319	4.95858574
21314	163.2802887	4.9475174
21315	163.3172913	4.95581818
21316	163.2441101	4.95858574
21317	163.0670319	4.95581818
21318	163.0281067	4.96688652
21319	163.0011444	4.96688652
21320	162.9094086	4.95581818
21321	162.7646484	4.93921661
21322	162.8203583	4.97241974
21323	162.6792908	4.9475174
21324	162.6449432	4.95858574
21325	162.5410156	4.9475174
21326	162.3767242	4.95305061
21327	162.2366638	4.93368149
21328	162.1845856	4.96135139
21329	161.8688812	4.93921661
21330	161.9431763	4.93091393
21331	161.8447418	4.95028496
21332	161.8447418	4.95028496
21333	161.67659	4.93921661
21334	161.6812286	4.95028496
21335	161.5957031	4.94474983
21336	161.5018463	4.96965408
21337	161.4377441	4.95028496
21338	161.2926788	4.96965408
21339	161.1699829	4.96135139
21340	161.0751343	4.9751873
21341	161.0165558	4.97795486
21342	160.9719086	4.93368149
21343	160.9775238	4.96411896
21344	160.9616699	4.96135139
21345	160.7625732	4.95858574
21346	160.6434937	4.96135139
21347	160.5458069	4.95858574
21348	160.5597534	4.97241974
21349	160.4852905	4.95028496
21350	160.5150757	4.96965408
21351	160.3978577	4.94198227
21352	160.311203	4.92261314
21353	160.1939545	4.95028496
21354	160.2078857	4.95581818
21355	160.1324158	4.9475174
21356	160.0383759	4.9475174
21357	159.8204193	4.94198227
21358	159.7095032	4.91984558
21359	159.5706482	4.92538071
21360	159.3683929	4.92814827
21361	159.3879852	4.93368149
21362	159.2424927	4.92261314
21363	159.1715851	4.96965408
21364	159.0746765	4.94198227
21365	159.1287537	4.9475174
21366	159.000061	4.93368149
21367	159.0046997	4.9475174
21368	158.9384308	4.9115448
21369	158.9141998	4.96135139
21370	158.6809387	4.91707993
21371	158.5894165	4.93644905
21372	158.4532318	4.93368149
21373	158.2450562	4.93091393
21374	158.1823883	4.90047646
21375	158.193634	4.93921661
21376	158.1076813	4.92538071
21377	158.1525116	4.95305061
21378	157.9937439	4.92538071
21379	157.8704529	4.93921661
21380	157.7302551	4.92814827
21381	157.7442322	4.92814827
21382	157.6452026	4.88940811
21383	157.4797211	4.92538071
21384	157.5648041	4.91431236
21385	157.4601135	4.91707993
21386	157.2974548	4.9115448
21387	157.101944	4.90601158
21388	157.0354767	4.91707993
21389	156.9625549	4.91707993
21390	156.9316711	4.9115448
21391	156.9522553	4.90601158
21392	156.9456787	4.90324402
21393	156.9728699	4.92814827
21394	156.6668091	4.90047646
21395	156.4131317	4.90877724
21396	156.3222809	4.87280655
21397	156.2229919	4.88664055
21398	156.1424255	4.88940811
21399	155.998169	4.89770889
21400	156.0684357	4.88387489
21401	156.0225067	4.89494324
21402	155.8969574	4.9115448
21403	155.9934998	4.90601158
21404	155.8829041	4.89217567
21405	155.7226257	4.87280655
21406	155.6129608	4.86450577
21407	155.5576325	4.90877724
21408	155.3335419	4.90877724
21409	155.2819214	4.92261314
21410	155.1721649	4.90324402
21411	155.1374664	4.91984558
21412	154.9169617	4.90047646
21413	154.8822174	4.91431236
21414	154.9536285	4.91984558
21415	154.79216	4.88664055
21416	154.6616516	4.88664055
21417	154.6269074	4.87833977
21418	154.537735	4.8617382
21419	154.470047	4.89217567
21420	154.3931274	4.89770889
21421	154.3564606	4.87280655
21422	154.3621216	4.87833977
21423	154.1272583	4.89217567
21424	154.0511322	4.86727142
21425	153.9571991	4.87280655
21426	153.8509674	4.87833977
21427	153.8011169	4.85343742
21428	153.5792084	4.87833977
21429	153.4193573	4.89217567
21430	153.3742065	4.90324402
21431	153.5284119	4.89217567
21432	153.4541626	4.89217567
21433	153.2283783	4.88387489
21434	153.2829285	4.85343742
21435	153.2885895	4.87833977
21436	153.1286469	4.83683395
21437	152.9432526	4.86727142
21438	152.9827728	4.85897064
21439	152.5723114	4.83683395
21440	152.5092926	4.88110733
21441	152.6192932	4.85343742
21442	152.4564362	4.88110733
21443	152.3396149	4.8617382
21444	152.315094	4.86727142
21445	152.2548218	4.82576561
21446	151.9937592	4.86450577
21447	152.0795746	4.85066986
21448	152.0229645	4.85620308
21449	151.9371643	4.87003899
21450	151.8778076	4.86450577
21451	151.6467743	4.83960152
21452	151.6052399	4.83406639
21453	151.4901886	4.83130074
21454	151.5448761	4.85066986
21455	151.5787811	4.81746483
21456	151.4788208	4.87557411
21457	151.2600098	4.82853317
21458	151.1439209	4.8617382
21459	151.0183868	4.84513474
21460	151.1033173	4.85897064
21461	151.0013275	4.85343742
21462	150.9975739	4.8479023
21463	150.8314056	4.8617382
21464	150.7719574	4.83960152
21465	150.6500549	4.81746483
21466	150.4875488	4.83683395
21467	150.378952	4.81746483
21468	150.2163544	4.86450577
21469	150.2418823	4.84513474
21470	150.1370087	4.8479023
21471	150.1445007	4.84236908
21472	150.0896606	4.84513474
21473	150.145462	4.81746483
21474	150.0311279	4.82576561
21475	149.9138184	4.83683395
21476	149.8778687	4.81746483
21477	149.7029419	4.81746483
21478	149.5061646	4.80086327
21479	149.4398956	4.80086327
21480	149.2023163	4.82023239
21481	149.0952911	4.80639648
21482	148.945755	4.7980957
21483	148.9844971	4.76765823
21484	148.8794251	4.7980957
21485	148.8690033	4.80362892
21486	148.7676392	4.7980957
21487	148.696579	4.7842598
21488	148.6359253	4.77595901
21489	148.5402374	4.77319145
21490	148.3336334	4.77319145
21491	148.1981049	4.76765823
21492	148.2312164	4.78702736
21493	148.0899353	4.77872658
21494	148.0188141	4.79532814
21495	147.949646	4.77595901
21496	147.8595276	4.77872658
21497	147.8139954	4.77595901
21498	147.736145	4.77319145
21499	147.6241455	4.75382233
21500	147.4324493	4.75382233
21501	147.2919769	4.7842598
21502	147.2207336	4.77872658
21503	147.2150269	4.77042389
21504	147.1950989	4.7482872
21505	146.9576721	4.77595901
21506	146.981369	4.75658989
21507	146.8712158	4.76489067
21508	146.8408203	4.74552155
21509	146.8103943	4.74552155
21510	146.6678162	4.75382233
21511	146.6526184	4.77595901
21512	146.5518799	4.77319145
21513	146.4606323	4.7980957
21514	146.1401367	4.78702736
21515	146.1563416	4.77042389
21516	146.1002045	4.74275398
21517	146.2152405	4.76212311
21518	146.0707398	4.73998642
21519	145.991684	4.74275398
21520	145.9841614	4.74552155
21521	145.8366394	4.7482872
21522	145.877594	4.72061729
21523	145.8252106	4.72061729
21524	145.7158203	4.75105476
21525	145.6491699	4.74552155
21526	145.547287	4.71784973
21527	145.4006805	4.7344532
21528	145.2777863	4.68741226
21529	145.205368	4.70954895
21530	145.1548767	4.70401573
21531	145.0234222	4.70678139
21532	144.8814392	4.69848061
21533	144.7851715	4.69017982
21534	144.7737274	4.71784973
21535	144.6916962	4.71231651
21536	144.6526642	4.71508408
21537	144.6574249	4.71231651
21538	144.5821381	4.71231651
21539	144.4543304	4.71784973
21540	144.2769318	4.70401573
21541	144.1185303	4.71231651
21542	143.8847046	4.69017982
21543	143.9057465	4.70401573
21544	143.94104	4.68187904
21545	143.8952179	4.69294739
21546	143.849411	4.70401573
21547	143.6593628	4.71508408
21548	143.6049805	4.69017982
21549	143.4168243	4.68187904
21550	143.4492035	4.68741226
21551	143.2524719	4.68741226
21552	143.2534485	4.68741226
21553	143.2476959	4.70678139
21554	143.1454163	4.69294739
21555	142.9829559	4.70401573
21556	142.9438324	4.6708107
21557	142.7525177	4.67634392
21558	142.738205	4.66250801
21559	142.579422	4.63760567
21560	142.5106354	4.66250801
21561	142.4015045	4.64867401
21562	142.2579346	4.66250801
21563	142.1411743	4.64867401
21564	142.1776123	4.67357635
21565	142.1756287	4.65144157
21566	142.0846863	4.65974236
21567	142.130661	4.66804314
21568	141.9362946	4.64590645
21569	141.7687378	4.63760567
21570	141.8606873	4.61823654
21571	141.7476196	4.63760567
21572	141.6969147	4.65697479
21573	141.6576843	4.61270142
21574	141.5483856	4.6348381
21575	141.4516296	4.63207054
21576	141.5119629	4.64590645
21577	141.4880676	4.62653732
21578	141.1967011	4.63760567
21579	141.0528565	4.6210022
21580	140.7344055	4.60440063
21581	140.648056	4.60440063
21582	140.4955292	4.57396317
21583	140.5549622	4.58503151
21584	140.4542542	4.59609985
21585	140.2872925	4.59333229
21586	140.2065277	4.60163307
21587	140.1153259	4.59333229
21588	140.0183411	4.59609985
21589	139.9971924	4.5573597
21590	139.8377228	4.57949638
21591	139.7580261	4.56842804
21592	139.6839752	4.59056473
21593	139.4398956	4.56289482
21594	139.4610748	4.57949638
21595	139.5004273	4.59056473
21596	139.4485016	4.57949638
21597	139.290863	4.59333229
21598	139.2706757	4.59333229
21599	139.2850647	4.5711956
21600	139.1629791	4.57673073
21601	138.8753052	4.60163307
21602	138.7579346	4.61546898
21603	138.6703186	4.5711956
21604	138.7031403	4.54905891
21605	138.6241303	4.53799057
21606	138.5056915	4.57673073
21607	138.4441071	4.53799057
21608	138.3516541	4.5573597
21609	138.43927	4.54905891
21610	138.3160553	4.5573597
21611	138.3256378	4.55459404
21612	138.2023468	4.52692223
21613	138.1629028	4.51585388
21614	138.2023468	4.53245735
21615	138.043396	4.50478554
21616	138.0279846	4.51585388
21617	137.9306946	4.52138901
21618	137.7041473	4.5075531
21619	137.6935425	4.51585388
21620	137.4476776	4.51585388
21621	137.3907776	4.50201988
21622	137.3551178	4.50478554
21623	137.2953491	4.49095154
21624	137.2065582	4.49095154
21625	137.0202637	4.49925232
21626	136.917984	4.49371719
21627	136.9392548	4.48818398
21628	136.8204956	4.49095154
21629	136.6756439	4.48264885
21630	136.6563721	4.47988319
21631	136.4091187	4.46051216
21632	136.4640961	4.49925232
21633	136.4139404	4.49371719
21634	136.308548	4.46051216
21635	136.1539307	4.46881485
21636	136.1278381	4.45774651
21637	136.1075287	4.45221138
21638	135.9838104	4.407938
21639	135.8861694	4.45221138
21640	135.7953491	4.45221138
21641	135.6357727	4.43560982
21642	135.5835114	4.43284225
21643	135.5099487	4.44944382
21644	135.4480133	4.43284225
21645	135.4180298	4.41624069
21646	135.1586304	4.42454147
21647	135.1576233	4.43284225
21648	135.1276398	4.43560982
21649	134.9417419	4.42454147
21650	134.8962555	4.41347313
21651	134.7702789	4.41624069
21652	134.7451172	4.394104
21653	134.6676178	4.407938
21654	134.6599579	4.41070557
21655	134.5291138	4.38580132
21656	134.3226624	4.38856888
21657	134.2150726	4.41900635
21658	134.1113281	4.40240479
21659	134.2044067	4.40517235
21660	134.1975708	4.38580132
21661	134.1141663	4.40240479
21662	133.9861603	4.37750053
21663	133.7688904	4.38580132
21664	133.7902527	4.37750053
21665	133.6650391	4.39686966
21666	133.5166168	4.35259819
